pc_timestamp_ns,sender_ip,seq,timestamp_ms,acc_x_g,acc_y_g,acc_z_g
1781002791230583498,192.168.1.188,516159,5229281,0.8775,0.2145,0.0468
1781002791240594197,192.168.1.188,516160,5229291,1.092,-0.0351,-0.1833
1781002791250677126,192.168.1.188,516161,5229301,1.7706,-0.1443,0.0078
1781002791260607845,192.168.1.188,516162,5229311,1.2753,0.2457,-0.1404
1781002791270631913,192.168.1.188,516163,5229321,1.092,0.0312,-0.1404
1781002791280608002,192.168.1.188,516164,5229331,0.897,0.039,-0.0741
1781002791293007493,192.168.1.188,516165,5229341,1.0374,0.1404,-0.0624
1781002791300877941,192.168.1.188,516166,5229351,1.0881,0.2301,-0.1209
1781002791310681489,192.168.1.188,516167,5229361,1.0842,0.1872,-0.1248
1781002791321465122,192.168.1.188,516168,5229371,0.9828,0.1365,-0.0858
1781002791330678877,192.168.1.188,516169,5229381,0.936,0.1248,-0.078
1781002791340661715,192.168.1.188,516170,5229391,0.9438,0.1248,-0.0858
1781002791350561153,192.168.1.188,516171,5229401,0.9906,0.2184,-0.0702
1781002791363824108,192.168.1.188,516172,5229411,1.1154,0.0741,-0.1092
1781002791370678911,192.168.1.188,516173,5229421,1.2909,0.078,-0.2301
1781002791380582720,192.168.1.188,516174,5229431,0.741,-0.1755,-0.1248
1781002791390708019,192.168.1.188,516175,5229441,1.0023,-0.4407,-0.0702
1781002791400823909,192.168.1.188,516176,5229451,0.5889,0.1326,-0.0117
1781002791410592626,192.168.1.188,516177,5229461,1.2753,0.2964,-0.0663
1781002791420669485,192.168.1.188,516178,5229471,1.1427,0.2886,-0.0858
1781002791430987896,192.168.1.188,516179,5229481,0.8541,-0.0585,-0.1287
1781002791440660923,192.168.1.188,516180,5229491,0.9087,0.0741,-0.0351
1781002791452143309,192.168.1.188,516181,5229501,1.131,0.1092,-0.1131
1781002791460680171,192.168.1.188,516182,5229511,1.0803,0.195,-0.1209
1781002791470577619,192.168.1.188,516183,5229521,0.9906,0.1248,-0.1053
1781002791482269206,192.168.1.188,516184,5229531,0.9126,0.1989,-0.0585
1781002791490579757,192.168.1.188,516185,5229541,1.0335,0.1326,-0.0897
1781002791502451134,192.168.1.188,516186,5229551,1.1232,0.1326,-0.078
1781002791513636759,192.168.1.188,516187,5229561,1.0803,0.1872,-0.0897
1781002791520577363,192.168.1.188,516188,5229571,1.0413,-0.0468,-0.1053
1781002791533352075,192.168.1.188,516189,5229581,1.1349,-0.3783,-0.1443
1781002791540562650,192.168.1.188,516190,5229591,0.7059,-0.1521,-0.1482
1781002791553329013,192.168.1.188,516191,5229601,1.0764,-0.2613,-0.1989
1781002791560656998,192.168.1.188,516192,5229611,1.9812,-0.0507,0.0819
1781002791572868018,192.168.1.188,516193,5229621,1.2909,0.195,-0.0468
1781002791580627336,192.168.1.188,516194,5229631,1.0686,0.1287,-0.1365
1781002791591421029,192.168.1.188,516195,5229641,0.8931,-0.0546,-0.0975
1781002791601220596,192.168.1.188,516196,5229651,0.9633,0.1638,-0.0507
1781002791610560252,192.168.1.188,516197,5229661,1.0257,0.2106,-0.1131
1781002791620594821,192.168.1.188,516198,5229671,1.1037,0.2145,-0.117
1781002791634077157,192.168.1.188,516199,5229681,1.0179,0.1599,-0.1053
1781002791640674769,192.168.1.188,516200,5229691,0.9555,0.1638,-0.0819
1781002791650553317,192.168.1.188,516201,5229701,0.9282,0.1365,-0.0858
1781002791660706576,192.168.1.188,516202,5229711,0.9555,0.1131,-0.0624
1781002791670534645,192.168.1.188,516203,5229721,1.0842,0.1794,-0.0663
1781002791680663714,192.168.1.188,516204,5229731,1.1505,0.0273,-0.1911
1781002791690646432,192.168.1.188,516205,5229741,0.897,-0.0624,-0.0312
1781002791700743332,192.168.1.188,516206,5229751,1.1115,-0.1287,-0.1326
1781002791710755140,192.168.1.188,516207,5229761,0.4758,0.1287,-0.0507
1781002791720562818,192.168.1.188,516208,5229771,0.8268,0.3081,-0.078
1781002791730613337,192.168.1.188,516209,5229781,0.9789,-0.0273,-0.1092
1781002791740614906,192.168.1.188,516210,5229791,1.1037,-0.0117,-0.1248
1781002791750965737,192.168.1.188,516211,5229801,1.0452,0.0507,-0.0624
1781002791762868305,192.168.1.188,516212,5229811,0.9906,0.2925,-0.0897
1781002791770547182,192.168.1.188,516213,5229821,1.092,0.2652,-0.1131
1781002791780633001,192.168.1.188,516214,5229831,0.9711,0.1989,-0.1053
1781002791790632620,192.168.1.188,516215,5229841,1.0803,0.1365,-0.0702
1781002791800679849,192.168.1.188,516216,5229851,0.9906,0.0897,-0.078
1781002791826936887,192.168.1.188,516217,5229861,1.0452,0.0663,-0.1092
1781002791827291379,192.168.1.188,516218,5229871,1.0725,0.1638,-0.0741
1781002791832489334,192.168.1.188,516219,5229881,1.0725,0.039,-0.0663
1781002791841768450,192.168.1.188,516220,5229891,1.755,0.0702,-0.0936
1781002791850667143,192.168.1.188,516221,5229901,0.546,-0.1482,-0.234
1781002791860534061,192.168.1.188,516222,5229911,1.0218,-0.3978,-0.2106
1781002791870597360,192.168.1.188,516223,5229921,0.8853,-0.0156,-0.0819
1781002791880673449,192.168.1.188,516224,5229931,1.1115,0.3198,-0.0507
1781002791892747938,192.168.1.188,516225,5229941,1.0686,0.195,-0.1014
1781002791900549496,192.168.1.188,516226,5229951,0.8619,0.0117,-0.1014
1781002791910775856,192.168.1.188,516227,5229961,1.0842,0.1365,-0.0507
1781002791920626444,192.168.1.188,516228,5229971,1.0725,0.2106,-0.1014
1781002791940090299,192.168.1.188,516229,5229981,1.2246,0.1599,-0.0819
1781002791940605142,192.168.1.188,516230,5229991,0.9633,0.1365,-0.0819
1781002791950601040,192.168.1.188,516231,5230001,0.9828,0.1404,-0.0702
1781002791963176002,192.168.1.188,516232,5230011,0.9282,0.1638,-0.0897
1781002791970595958,192.168.1.188,516233,5230021,1.0218,0.1755,-0.0585
1781002791982348995,192.168.1.188,516234,5230031,1.0608,0.2184,-0.0819
1781002791990651446,192.168.1.188,516235,5230041,0.975,0.078,-0.1365
1781002792001032236,192.168.1.188,516236,5230051,0.897,-0.2847,-0.3666
1781002792010970055,192.168.1.188,516237,5230061,0.9126,-0.156,-0.1599
1781002792020716683,192.168.1.188,516238,5230071,0.4602,-0.1833,-0.0429
1781002792030638911,192.168.1.188,516239,5230081,0.8541,0.1521,-0.195
1781002792041711535,192.168.1.188,516240,5230091,1.1817,0.2457,-0.1326
1781002792066071064,192.168.1.188,516241,5230101,1.1895,0.0195,-0.1287
1781002792066364975,192.168.1.188,516242,5230111,1.0062,-0.0663,-0.0936
1781002792070547146,192.168.1.188,516243,5230121,0.9984,0.2184,-0.0858
1781002792080709695,192.168.1.188,516244,5230131,0.8892,0.156,-0.1092
1781002792091318857,192.168.1.188,516245,5230141,1.0686,0.2223,-0.1209
1781002792100646493,192.168.1.188,516246,5230151,0.858,0.1677,-0.0975
1781002792112120428,192.168.1.188,516247,5230161,1.1466,0.1287,-0.0858
1781002792120728990,192.168.1.188,516248,5230171,1.1271,0.1131,-0.0858
1781002792133000510,192.168.1.188,516249,5230181,0.9321,0.1248,-0.1092
1781002792140541657,192.168.1.188,516250,5230191,1.014,0.1131,-0.0702
1781002792150665487,192.168.1.188,516251,5230201,1.521,-0.1989,-0.1326
1781002792160565775,192.168.1.188,516252,5230211,0.5655,-0.0156,-0.2574
1781002792170646834,192.168.1.188,516253,5230221,1.014,-0.0624,-0.1014
1781002792180651753,192.168.1.188,516254,5230231,1.6185,-0.0546,0.0585
1781002792190591151,192.168.1.188,516255,5230241,1.131,0.4485,-0.1365
1781002792200554600,192.168.1.188,516256,5230251,1.0257,0.1794,-0.0741
1781002792210720099,192.168.1.188,516257,5230261,0.8424,-0.0156,-0.0975
1781002792220760808,192.168.1.188,516258,5230271,0.9126,0.1404,-0.0585
1781002792230653827,192.168.1.188,516259,5230281,1.0725,0.1599,-0.0975
1781002792243565040,192.168.1.188,516260,5230291,1.0725,0.1599,-0.117
1781002792250998586,192.168.1.188,516261,5230301,1.0062,0.1287,-0.0975
1781002792260519462,192.168.1.188,516262,5230311,1.1232,0.1326,-0.0936
1781002792270644062,192.168.1.188,516263,5230321,1.0452,0.1287,-0.0858
1781002792280644460,192.168.1.188,516264,5230331,0.9204,0.1092,-0.078
1781002792290572619,192.168.1.188,516265,5230341,1.0374,0.0624,-0.0546
1781002792300648408,192.168.1.188,516266,5230351,1.1973,0.1833,-0.1287
1781002792310528426,192.168.1.188,516267,5230361,1.0764,0.078,-0.0195
1781002792322257883,192.168.1.188,516268,5230371,1.2246,-0.2379,-0.1209
1781002792330576154,192.168.1.188,516269,5230381,0.3549,0.2457,-0.1014
1781002792341641538,192.168.1.188,516270,5230391,1.053,0.1755,0.0117
1781002792351840638,192.168.1.188,516271,5230401,1.053,0.1755,0.0117
1781002792360582360,192.168.1.188,516272,5230411,1.0296,0.1677,-0.1287
1781002792370535859,192.168.1.188,516273,5230421,1.0491,-0.1053,-0.1404
1781002792380525308,192.168.1.188,516274,5230431,0.9243,0.0195,-0.0624
1781002792393611831,192.168.1.188,516275,5230441,0.9321,0.1053,-0.0819
1781002792400520465,192.168.1.188,516276,5230451,1.209,0.2028,-0.1131
1781002792427485177,192.168.1.188,516277,5230461,1.0608,0.2457,-0.1053
1781002792427499977,192.168.1.188,516278,5230471,0.9711,0.234,-0.0858
1781002792430685092,192.168.1.188,516279,5230481,1.053,0.1755,-0.0819
1781002792440572741,192.168.1.188,516280,5230491,0.9204,0.0195,-0.0585
1781002792453979096,192.168.1.188,516281,5230501,1.1232,0.1287,-0.0936
1781002792460644839,192.168.1.188,516282,5230511,1.0413,-0.0156,-0.0936
1781002792470617827,192.168.1.188,516283,5230521,1.5054,-0.2223,-0.0624
1781002792481036898,192.168.1.188,516284,5230531,0.8229,-0.312,-0.1482
1781002792491014717,192.168.1.188,516285,5230541,0.7839,-0.0273,0.039
1781002792500583953,192.168.1.188,516286,5230551,1.1622,0.156,-0.0585
1781002792510520522,192.168.1.188,516287,5230561,1.2285,0.2106,-0.1131
1781002792526152568,192.168.1.188,516288,5230571,1.0179,0.0273,-0.1638
1781002792530763421,192.168.1.188,516289,5230581,1.0491,0.0507,-0.0585
1781002792540540448,192.168.1.188,516290,5230591,0.9906,0.1794,-0.0546
1781002792551322131,192.168.1.188,516291,5230601,1.1115,0.1794,-0.117
1781002792560630316,192.168.1.188,516292,5230611,1.1076,0.1638,-0.1131
1781002792570535275,192.168.1.188,516293,5230621,0.9087,0.1521,-0.1053
1781002792580569984,192.168.1.188,516294,5230631,0.9906,0.1131,-0.0819
1781002792590604823,192.168.1.188,516295,5230641,1.0374,0.0819,-0.1053
1781002792600631661,192.168.1.188,516296,5230651,1.0491,0.1482,-0.0975
1781002792610602670,192.168.1.188,516297,5230661,0.9438,0.0741,-0.0975
1781002792620702359,192.168.1.188,516298,5230671,1.3377,-0.0936,-0.3432
1781002792630814959,192.168.1.188,516299,5230681,0.5226,-0.0819,-0.2106
1781002792640589926,192.168.1.188,516300,5230691,1.1778,-0.0858,-0.1365
1781002792651214388,192.168.1.188,516301,5230701,1.6224,-0.0702,0.0312
1781002792660657694,192.168.1.188,516302,5230711,1.2792,0.1872,-0.0585
1781002792670542692,192.168.1.188,516303,5230721,1.0062,0.1833,-0.1131
1781002792680524751,192.168.1.188,516304,5230731,1.0023,-0.0195,-0.1131
1781002792690622411,192.168.1.188,516305,5230741,1.0452,0.1677,-0.0585
1781002792700621909,192.168.1.188,516306,5230751,1.1037,0.1638,-0.1014
1781002792712124545,192.168.1.188,516307,5230761,1.0608,0.1989,-0.117
1781002792720604387,192.168.1.188,516308,5230771,0.9126,0.1872,-0.0975
1781002792736411524,192.168.1.188,516309,5230781,1.0452,0.1209,-0.078
1781002792740809625,192.168.1.188,516310,5230791,1.0296,0.1248,-0.0819
1781002792751213196,192.168.1.188,516311,5230801,0.936,0.1755,-0.0897
1781002792760650832,192.168.1.188,516312,5230811,1.1193,0.1638,-0.078
1781002792770667831,192.168.1.188,516313,5230821,1.0764,0.039,-0.1911
1781002792782205747,192.168.1.188,516314,5230831,0.8346,-0.3432,-0.1014
1781002792790672259,192.168.1.188,516315,5230841,0.936,-0.0468,-0.312
1781002792800656257,192.168.1.188,516316,5230851,0.4563,0.0585,-0.078
1781002792810690106,192.168.1.188,516317,5230861,1.4274,0.1794,0.0
1781002792820637635,192.168.1.188,516318,5230871,1.0335,0.1404,-0.1014
1781002792833940810,192.168.1.188,516319,5230881,0.8892,0.0663,-0.1443
1781002792840638352,192.168.1.188,516320,5230891,0.975,0.0741,-0.0624
1781002792850559161,192.168.1.188,516321,5230901,1.0218,0.2106,-0.0741
1781002792862431069,192.168.1.188,516322,5230911,1.0725,0.2106,-0.117
1781002792870572299,192.168.1.188,516323,5230921,1.0296,0.1521,-0.0975
1781002792880578047,192.168.1.188,516324,5230931,0.9633,0.0858,-0.0702
1781002792890605396,192.168.1.188,516325,5230941,1.0218,0.1443,-0.0585
